date;id;latitude;link;longitude;name;neighbourhood;perm;price;rooms;sqm;suburb;type;where;who
2023-08-02;ID4jP2r;51.7717569;http://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-39m2-balkon-ID4jP2r;19.4744676;1-pokojowe mieszkanie 39m2 + balkon;Fabryczna;-1;-1;1;39.75;Łódź-Śródmieście;D;ul. Williama Lindleya, Fabryczna, Śródmieście, Łódź, łódzkie;Profbud
2023-08-02;ID4jP2n;51.7717569;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-45m2-ogrodek-bez-prowizji-ID4jP2n;19.4744676;2-pokojowe mieszkanie 45m2 + ogródek Bez Prowizji;Fabryczna;-1;-1;2;45.97;Łódź-Śródmieście;D;ul. Williama Lindleya, Fabryczna, Śródmieście, Łódź, łódzkie;Profbud
2023-08-02;ID4jP2j;51.7717569;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-49m2-ogrodek-bez-prowizji-ID4jP2j;19.4744676;2-pokojowe mieszkanie 49m2 + ogródek Bez Prowizji;Fabryczna;-1;-1;2;49.56;Łódź-Śródmieście;D;ul. Williama Lindleya, Fabryczna, Śródmieście, Łódź, łódzkie;Profbud
2023-08-02;ID4jP2m;51.7717569;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-42m2-ogrodek-bezposrednio-ID4jP2m;19.4744676;2-pokojowe mieszkanie 42m2 + ogródek Bezpośrednio;Fabryczna;-1;-1;2;42.05;Łódź-Śródmieście;D;ul. Williama Lindleya, Fabryczna, Śródmieście, Łódź, łódzkie;Profbud
2023-08-02;ID4jP2i;51.7717569;http://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-39m2-balkon-bez-prowizji-ID4jP2i;19.4744676;1-pokojowe mieszkanie 39m2 + balkon Bez Prowizji;Fabryczna;-1;-1;1;39.77;Łódź-Śródmieście;D;ul. Williama Lindleya, Fabryczna, Śródmieście, Łódź, łódzkie;Profbud
2023-08-02;ID4jP2g;51.7717569;http://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-40m2-balkon-ID4jP2g;19.4744676;1-pokojowe mieszkanie 40m2 + balkon;Fabryczna;-1;-1;1;40.57;Łódź-Śródmieście;D;ul. Williama Lindleya, Fabryczna, Śródmieście, Łódź, łódzkie;Profbud
2023-08-02;ID4jP2e;51.7717569;http://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-39m2-loggia-bezposrednio-ID4jP2e;19.4744676;1-pokojowe mieszkanie 39m2 + loggia Bezpośrednio;Fabryczna;-1;-1;1;39.87;Łódź-Śródmieście;D;ul. Williama Lindleya, Fabryczna, Śródmieście, Łódź, łódzkie;Profbud
2023-08-02;ID4jP2f;51.7717569;http://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-42m2-balkon-bez-prowizji-ID4jP2f;19.4744676;1-pokojowe mieszkanie 42m2 + balkon Bez Prowizji;Fabryczna;-1;-1;1;42.57;Łódź-Śródmieście;D;ul. Williama Lindleya, Fabryczna, Śródmieście, Łódź, łódzkie;Profbud
2023-08-02;ID4jP2c;51.7717569;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-49m2-loggia-ID4jP2c;19.4744676;2-pokojowe mieszkanie 49m2 + loggia;Fabryczna;-1;-1;2;49.74;Łódź-Śródmieście;D;ul. Williama Lindleya, Fabryczna, Śródmieście, Łódź, łódzkie;Profbud
2023-08-02;ID4jP29;51.7717569;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-46m2-loggia-bezposrednio-ID4jP29;19.4744676;2-pokojowe mieszkanie 46m2 + loggia Bezpośrednio;Fabryczna;-1;-1;2;46.29;Łódź-Śródmieście;D;ul. Williama Lindleya, Fabryczna, Śródmieście, Łódź, łódzkie;Profbud
2023-08-02;ID4jP2a;51.7717569;http://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-38m2-balkon-ID4jP2a;19.4744676;1-pokojowe mieszkanie 38m2 + balkon;Fabryczna;-1;-1;1;38.83;Łódź-Śródmieście;D;ul. Williama Lindleya, Fabryczna, Śródmieście, Łódź, łódzkie;Profbud
2023-08-02;ID4jP27;51.7717569;http://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-40m2-balkon-bezposrednio-ID4jP27;19.4744676;1-pokojowe mieszkanie 40m2 + balkon Bezpośrednio;Fabryczna;-1;-1;1;40.55;Łódź-Śródmieście;D;ul. Williama Lindleya, Fabryczna, Śródmieście, Łódź, łódzkie;Profbud
2023-08-02;ID4jP26;51.7717569;http://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-39m2-balkon-bez-prowizji-ID4jP26;19.4744676;1-pokojowe mieszkanie 39m2 + balkon Bez Prowizji;Fabryczna;-1;-1;1;39.77;Łódź-Śródmieście;D;ul. Williama Lindleya, Fabryczna, Śródmieście, Łódź, łódzkie;Profbud
2023-08-02;ID4jP24;51.7717569;http://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-42m2-balkon-bez-prowizji-ID4jP24;19.4744676;1-pokojowe mieszkanie 42m2 + balkon Bez Prowizji;Fabryczna;-1;-1;1;42.57;Łódź-Śródmieście;D;ul. Williama Lindleya, Fabryczna, Śródmieście, Łódź, łódzkie;Profbud
2023-08-02;ID4jP21;51.7717569;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-46m2-loggia-bezposrednio-ID4jP21;19.4744676;2-pokojowe mieszkanie 46m2 + loggia Bezpośrednio;Fabryczna;-1;-1;2;46.36;Łódź-Śródmieście;D;ul. Williama Lindleya, Fabryczna, Śródmieście, Łódź, łódzkie;Profbud
2023-08-02;ID4jP20;51.7717569;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-40m2-loggia-bez-prowizji-ID4jP20;19.4744676;2-pokojowe mieszkanie 40m2 + loggia Bez Prowizji;Fabryczna;-1;-1;2;40.05;Łódź-Śródmieście;D;ul. Williama Lindleya, Fabryczna, Śródmieście, Łódź, łódzkie;Profbud
2023-08-02;ID4jP1W;51.7717569;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-40m2-loggia-ID4jP1W;19.4744676;2-pokojowe mieszkanie 40m2 + loggia;Fabryczna;-1;-1;2;40.87;Łódź-Śródmieście;D;ul. Williama Lindleya, Fabryczna, Śródmieście, Łódź, łódzkie;Profbud
2023-08-02;ID4jP1S;51.7717569;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-38m2-loggia-bez-prowizji-ID4jP1S;19.4744676;2-pokojowe mieszkanie 38m2 + loggia Bez Prowizji;Fabryczna;-1;-1;2;38.71;Łódź-Śródmieście;D;ul. Williama Lindleya, Fabryczna, Śródmieście, Łódź, łódzkie;Profbud
2023-08-02;ID4jP1T;51.7717569;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-41m2-loggia-bezposrednio-ID4jP1T;19.4744676;2-pokojowe mieszkanie 41m2 + loggia Bezpośrednio;Fabryczna;-1;-1;2;41.48;Łódź-Śródmieście;D;ul. Williama Lindleya, Fabryczna, Śródmieście, Łódź, łódzkie;Profbud
2023-08-02;ID4ictj;51.366778800000006;http://www.otodom.pl/pl/oferta/ciche-mieszkanie-w-scislym-centrum-ID4ictj;19.369658199999996;Ciche mieszkanie w ścisłym centrum;Śródmieście;5222;329000;2;63.0;brak;N;Aleja T. Kościuszki, Centrum, Śródmieście, Łódź, łódzkie;TGN s.c.
2023-08-02;ID4g5fw;51.7396044;http://www.otodom.pl/pl/oferta/rejtana-park-4-pokoje-78-57m-parking-komorka-ID4g5fw;19.4482051;REJTANA PARK ⚊ 4 pokoje 78,57m + Parking + Komórka;Nowe Rokicie;8600;675702;4;78.57;Łódź-Górna;N;ul. Sebastiana Felsztyńskiego, Nowe Rokicie, Górna, Łódź, łódzkie;Vision Development Sp. z o.o.
2023-08-02;ID4jioY;51.7725901;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-51m2-balkon-bez-prowizji-ID4jioY;19.4214783;3-pokojowe mieszkanie 51m2 + balkon Bez Prowizji;Koziny;-1;-1;3;51.0;Łódź-Polesie;D;ul. Srebrzyńska, Zdrowie, Polesie, Łódź, łódzkie;Murapol
2023-08-02;ID4jNX6;51.7653532;http://www.otodom.pl/pl/oferta/duza-kawalerka-w-samym-centrum-lodzi-srodmiescie-ID4jNX6;19.4574251;Duża kawalerka w samym centrum Łodzi, Śródmieście;Centrum;8500;283305;1;33.33;Łódź-Śródmieście;N;Centrum, Śródmieście, Łódź, łódzkie;WELLHOME NIERUCHOMOŚCI
2023-08-02;ID4jNc0;;http://www.otodom.pl/pl/oferta/przestronna-kawalerka-do-wprowadzenia-gorna-ID4jNc0;;Przestronna kawalerka, do wprowadzenia, Górna;;7500;217500;1;29.0;;N;Stare Chojny, Górna, Łódź, łódzkie;WELLHOME NIERUCHOMOŚCI
2023-08-02;ID4jMjz;51.7590641;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-58m2-loggia-bez-prowizji-ID4jMjz;19.4530089;3-pokojowe mieszkanie 58m2 + loggia Bez Prowizji;Stare Polesie;-1;-1;3;58.82;Łódź-Polesie;D;na rogu al. Mickiewicza, al. Włókniarzy, ul. Kopernika, Stare Polesie, Polesie, Łódź, łódzkie;Arche
2023-08-02;ID4jMju;51.7590641;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-56m2-loggia-ID4jMju;19.4530089;3-pokojowe mieszkanie 56m2 + loggia;Stare Polesie;-1;-1;3;56.29;Łódź-Polesie;D;na rogu al. Mickiewicza, al. Włókniarzy, ul. Kopernika, Stare Polesie, Polesie, Łódź, łódzkie;Arche
2023-08-02;ID4jMjv;51.7590641;http://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-95m2-loggia-bezposrednio-ID4jMjv;19.4530089;4-pokojowe mieszkanie 95m2 + loggia Bezpośrednio;Stare Polesie;-1;-1;4;95.88;Łódź-Polesie;D;na rogu al. Mickiewicza, al. Włókniarzy, ul. Kopernika, Stare Polesie, Polesie, Łódź, łódzkie;Arche
2023-08-02;ID4jMjr;51.7590641;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-58m2-loggia-bez-prowizji-ID4jMjr;19.4530089;3-pokojowe mieszkanie 58m2 + loggia Bez Prowizji;Stare Polesie;-1;-1;3;58.81;Łódź-Polesie;D;na rogu al. Mickiewicza, al. Włókniarzy, ul. Kopernika, Stare Polesie, Polesie, Łódź, łódzkie;Arche
2023-08-02;ID4jMjq;51.7590641;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-58m2-loggia-bez-prowizji-ID4jMjq;19.4530089;3-pokojowe mieszkanie 58m2 + loggia Bez Prowizji;Stare Polesie;-1;-1;3;58.82;Łódź-Polesie;D;na rogu al. Mickiewicza, al. Włókniarzy, ul. Kopernika, Stare Polesie, Polesie, Łódź, łódzkie;Arche
2023-08-02;ID4jMjj;51.7590641;http://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-95m2-loggia-bezposrednio-ID4jMjj;19.4530089;4-pokojowe mieszkanie 95m2 + loggia Bezpośrednio;Stare Polesie;-1;-1;4;95.88;Łódź-Polesie;D;na rogu al. Mickiewicza, al. Włókniarzy, ul. Kopernika, Stare Polesie, Polesie, Łódź, łódzkie;Arche
2023-08-02;ID4jMje;51.7590641;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-56m2-loggia-ID4jMje;19.4530089;3-pokojowe mieszkanie 56m2 + loggia;Stare Polesie;-1;-1;3;56.29;Łódź-Polesie;D;na rogu al. Mickiewicza, al. Włókniarzy, ul. Kopernika, Stare Polesie, Polesie, Łódź, łódzkie;Arche
2023-08-02;ID4jMja;51.7590641;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-56m2-loggia-ID4jMja;19.4530089;3-pokojowe mieszkanie 56m2 + loggia;Stare Polesie;-1;-1;3;56.29;Łódź-Polesie;D;na rogu al. Mickiewicza, al. Włókniarzy, ul. Kopernika, Stare Polesie, Polesie, Łódź, łódzkie;Arche
2023-08-02;ID4jMj5;51.7590641;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-61m2-loggia-bez-prowizji-ID4jMj5;19.4530089;3-pokojowe mieszkanie 61m2 + loggia Bez Prowizji;Stare Polesie;-1;-1;3;61.21;Łódź-Polesie;D;na rogu al. Mickiewicza, al. Włókniarzy, ul. Kopernika, Stare Polesie, Polesie, Łódź, łódzkie;Arche
2023-08-02;ID4jMj7;51.7590641;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-61m2-loggia-ID4jMj7;19.4530089;3-pokojowe mieszkanie 61m2 + loggia;Stare Polesie;-1;-1;3;61.05;Łódź-Polesie;D;na rogu al. Mickiewicza, al. Włókniarzy, ul. Kopernika, Stare Polesie, Polesie, Łódź, łódzkie;Arche
2023-08-02;ID4jMj4;51.7590641;http://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-98m2-loggia-bezposrednio-ID4jMj4;19.4530089;4-pokojowe mieszkanie 98m2 + loggia Bezpośrednio;Stare Polesie;-1;-1;4;98.04;Łódź-Polesie;D;na rogu al. Mickiewicza, al. Włókniarzy, ul. Kopernika, Stare Polesie, Polesie, Łódź, łódzkie;Arche
2023-08-02;ID4jMj3;51.7590641;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-61m2-loggia-ID4jMj3;19.4530089;3-pokojowe mieszkanie 61m2 + loggia;Stare Polesie;-1;-1;3;61.05;Łódź-Polesie;D;na rogu al. Mickiewicza, al. Włókniarzy, ul. Kopernika, Stare Polesie, Polesie, Łódź, łódzkie;Arche
2023-08-02;ID4jMj0;51.7590641;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-61m2-loggia-ID4jMj0;19.4530089;3-pokojowe mieszkanie 61m2 + loggia;Stare Polesie;-1;-1;3;61.05;Łódź-Polesie;D;na rogu al. Mickiewicza, al. Włókniarzy, ul. Kopernika, Stare Polesie, Polesie, Łódź, łódzkie;Arche
2023-08-02;ID4jMj2;51.7590641;http://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-95m2-loggia-bezposrednio-ID4jMj2;19.4530089;4-pokojowe mieszkanie 95m2 + loggia Bezpośrednio;Stare Polesie;-1;-1;4;95.88;Łódź-Polesie;D;na rogu al. Mickiewicza, al. Włókniarzy, ul. Kopernika, Stare Polesie, Polesie, Łódź, łódzkie;Arche
2023-08-02;ID4jMiX;51.7590641;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-61m2-loggia-bezposrednio-ID4jMiX;19.4530089;3-pokojowe mieszkanie 61m2 + loggia Bezpośrednio;Stare Polesie;-1;-1;3;61.21;Łódź-Polesie;D;na rogu al. Mickiewicza, al. Włókniarzy, ul. Kopernika, Stare Polesie, Polesie, Łódź, łódzkie;Arche
2023-08-02;ID4jMiT;51.7590641;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-58m2-loggia-bez-prowizji-ID4jMiT;19.4530089;3-pokojowe mieszkanie 58m2 + loggia Bez Prowizji;Stare Polesie;-1;-1;3;58.81;Łódź-Polesie;D;na rogu al. Mickiewicza, al. Włókniarzy, ul. Kopernika, Stare Polesie, Polesie, Łódź, łódzkie;Arche
2023-08-02;ID4jMiP;51.7590641;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-61m2-loggia-ID4jMiP;19.4530089;3-pokojowe mieszkanie 61m2 + loggia;Stare Polesie;-1;-1;3;61.05;Łódź-Polesie;D;na rogu al. Mickiewicza, al. Włókniarzy, ul. Kopernika, Stare Polesie, Polesie, Łódź, łódzkie;Arche
2023-08-02;ID4jMiO;51.7590641;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-61m2-loggia-bez-prowizji-ID4jMiO;19.4530089;3-pokojowe mieszkanie 61m2 + loggia Bez Prowizji;Stare Polesie;-1;-1;3;61.02;Łódź-Polesie;D;na rogu al. Mickiewicza, al. Włókniarzy, ul. Kopernika, Stare Polesie, Polesie, Łódź, łódzkie;Arche
2023-08-02;ID4jMiN;51.7590641;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-58m2-loggia-bez-prowizji-ID4jMiN;19.4530089;3-pokojowe mieszkanie 58m2 + loggia Bez Prowizji;Stare Polesie;-1;-1;3;58.82;Łódź-Polesie;D;na rogu al. Mickiewicza, al. Włókniarzy, ul. Kopernika, Stare Polesie, Polesie, Łódź, łódzkie;Arche
2023-08-02;ID4jMiE;51.7590641;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-61m2-loggia-ID4jMiE;19.4530089;3-pokojowe mieszkanie 61m2 + loggia;Stare Polesie;-1;-1;3;61.05;Łódź-Polesie;D;na rogu al. Mickiewicza, al. Włókniarzy, ul. Kopernika, Stare Polesie, Polesie, Łódź, łódzkie;Arche
2023-08-02;ID4jMiH;51.7590641;http://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-95m2-loggia-bezposrednio-ID4jMiH;19.4530089;4-pokojowe mieszkanie 95m2 + loggia Bezpośrednio;Stare Polesie;-1;-1;4;95.88;Łódź-Polesie;D;na rogu al. Mickiewicza, al. Włókniarzy, ul. Kopernika, Stare Polesie, Polesie, Łódź, łódzkie;Arche
2023-08-02;ID4jMiB;51.7590641;http://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-42m2-loggia-bezposrednio-ID4jMiB;19.4530089;1-pokojowe mieszkanie 42m2 + loggia Bezpośrednio;Stare Polesie;-1;-1;1;42.58;Łódź-Polesie;D;na rogu al. Mickiewicza, al. Włókniarzy, ul. Kopernika, Stare Polesie, Polesie, Łódź, łódzkie;Arche
2023-08-02;ID4jMiC;51.7590641;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-43m2-loggia-ID4jMiC;19.4530089;2-pokojowe mieszkanie 43m2 + loggia;Stare Polesie;-1;-1;2;43.88;Łódź-Polesie;D;na rogu al. Mickiewicza, al. Włókniarzy, ul. Kopernika, Stare Polesie, Polesie, Łódź, łódzkie;Arche
2023-08-02;ID4jMix;51.7590641;http://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-95m2-loggia-bezposrednio-ID4jMix;19.4530089;4-pokojowe mieszkanie 95m2 + loggia Bezpośrednio;Stare Polesie;-1;-1;4;95.88;Łódź-Polesie;D;na rogu al. Mickiewicza, al. Włókniarzy, ul. Kopernika, Stare Polesie, Polesie, Łódź, łódzkie;Arche
2023-08-02;ID4jMis;51.7590641;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-58m2-loggia-bez-prowizji-ID4jMis;19.4530089;3-pokojowe mieszkanie 58m2 + loggia Bez Prowizji;Stare Polesie;-1;-1;3;58.82;Łódź-Polesie;D;na rogu al. Mickiewicza, al. Włókniarzy, ul. Kopernika, Stare Polesie, Polesie, Łódź, łódzkie;Arche
2023-08-02;ID4jMiq;51.7590641;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-61m2-loggia-ID4jMiq;19.4530089;3-pokojowe mieszkanie 61m2 + loggia;Stare Polesie;-1;-1;3;61.05;Łódź-Polesie;D;na rogu al. Mickiewicza, al. Włókniarzy, ul. Kopernika, Stare Polesie, Polesie, Łódź, łódzkie;Arche
2023-08-02;ID4jMij;51.7590641;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-47m2-loggia-bezposrednio-ID4jMij;19.4530089;2-pokojowe mieszkanie 47m2 + loggia Bezpośrednio;Stare Polesie;-1;-1;2;47.3;Łódź-Polesie;D;na rogu al. Mickiewicza, al. Włókniarzy, ul. Kopernika, Stare Polesie, Polesie, Łódź, łódzkie;Arche
2023-08-02;ID4jMii;51.7590641;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-58m2-loggia-bez-prowizji-ID4jMii;19.4530089;3-pokojowe mieszkanie 58m2 + loggia Bez Prowizji;Stare Polesie;-1;-1;3;58.82;Łódź-Polesie;D;na rogu al. Mickiewicza, al. Włókniarzy, ul. Kopernika, Stare Polesie, Polesie, Łódź, łódzkie;Arche
2023-08-02;ID4jMic;51.7590641;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-58m2-loggia-bez-prowizji-ID4jMic;19.4530089;3-pokojowe mieszkanie 58m2 + loggia Bez Prowizji;Stare Polesie;-1;-1;3;58.82;Łódź-Polesie;D;na rogu al. Mickiewicza, al. Włókniarzy, ul. Kopernika, Stare Polesie, Polesie, Łódź, łódzkie;Arche
2023-08-02;ID4jMi9;51.7590641;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-43m2-loggia-ID4jMi9;19.4530089;2-pokojowe mieszkanie 43m2 + loggia;Stare Polesie;-1;-1;2;43.88;Łódź-Polesie;D;na rogu al. Mickiewicza, al. Włókniarzy, ul. Kopernika, Stare Polesie, Polesie, Łódź, łódzkie;Arche
2023-08-02;ID4jMhW;51.7590641;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-58m2-loggia-bez-prowizji-ID4jMhW;19.4530089;3-pokojowe mieszkanie 58m2 + loggia Bez Prowizji;Stare Polesie;-1;-1;3;58.82;Łódź-Polesie;D;na rogu al. Mickiewicza, al. Włókniarzy, ul. Kopernika, Stare Polesie, Polesie, Łódź, łódzkie;Arche
2023-08-02;ID4jMhu;51.7590641;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-47m2-loggia-ID4jMhu;19.4530089;2-pokojowe mieszkanie 47m2 + loggia;Stare Polesie;-1;-1;2;47.3;Łódź-Polesie;D;na rogu al. Mickiewicza, al. Włókniarzy, ul. Kopernika, Stare Polesie, Polesie, Łódź, łódzkie;Arche
2023-08-02;ID4jMhp;51.7590641;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-61m2-loggia-ID4jMhp;19.4530089;3-pokojowe mieszkanie 61m2 + loggia;Stare Polesie;-1;-1;3;61.02;Łódź-Polesie;D;na rogu al. Mickiewicza, al. Włókniarzy, ul. Kopernika, Stare Polesie, Polesie, Łódź, łódzkie;Arche
2023-08-02;ID4jMhn;51.7590641;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-60m2-loggia-bezposrednio-ID4jMhn;19.4530089;3-pokojowe mieszkanie 60m2 + loggia Bezpośrednio;Stare Polesie;-1;-1;3;60.97;Łódź-Polesie;D;na rogu al. Mickiewicza, al. Włókniarzy, ul. Kopernika, Stare Polesie, Polesie, Łódź, łódzkie;Arche
2023-08-02;ID4jipF;51.7725901;http://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-79m2-balkon-bezposrednio-ID4jipF;19.4214783;4-pokojowe mieszkanie 79m2 + balkon Bezpośrednio;Koziny;-1;-1;4;79.33;Łódź-Polesie;D;ul. Srebrzyńska, Zdrowie, Polesie, Łódź, łódzkie;Murapol
2023-08-02;ID4jLy7;51.747757;http://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-ID4jLy7;19.4738679;Mieszkanie na sprzedaż;Górna-Rynek;9125;338000;2;37.04;Łódź-Górna;N;ul. Senatorska, Górniak, Górna, Łódź, łódzkie;Investor Nieruchomości Franczyza
2023-08-02;ID4jLm3;51.7358946;http://www.otodom.pl/pl/oferta/m3-miedzy-dworcami-lodz-chojny-a-lodz-dabrowa-ID4jLm3;19.5106059;M3 między Dworcami Łodź Chojny a Łódź Dąbrowa;Chojny-Dąbrowa;6514;259000;2;39.76;Łódź-Górna;N;Dąbrowa, Górna, Łódź, łódzkie;House Factory
2023-08-02;ID4jiqb;51.7725901;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-49m2-balkon-ID4jiqb;19.4214783;3-pokojowe mieszkanie 49m2 + balkon;Koziny;-1;-1;3;49.45;Łódź-Polesie;D;ul. Srebrzyńska, Zdrowie, Polesie, Łódź, łódzkie;Murapol
2023-08-02;ID4gBqG;;http://www.otodom.pl/pl/oferta/niepowtarzalny-apartament-w-samym-sercu-lodzi-ID4gBqG;;Niepowtarzalny Apartament W Samym Sercu Łodzi!;;10000;1220000;4;122.0;;N;Stare Polesie, Polesie, Łódź, łódzkie;House Factory
2023-08-02;ID4jK7Y;;http://www.otodom.pl/pl/oferta/m2-gorna-po-remoncie-2pietro-okazja-ID4jK7Y;;M2 Górna po remoncie, 2piętro, Okazja;;10192;265000;1;26.0;;N;Nowe Rokicie, Górna, Łódź, łódzkie;WELLHOME NIERUCHOMOŚCI
2023-08-02;ID4jJk2;51.7966781;http://www.otodom.pl/pl/oferta/mieszkanie-po-remoncie-na-osiedlu-jagielly-ID4jJk2;19.4471577;Mieszkanie po remoncie na osiedlu Jagiełly.;Osiedle im. Władysława Jagiełły;7042;359000;3;50.98;Łódź-Bałuty;N;ul. Murarska, Stare Bałuty, Bałuty, Łódź, łódzkie;Metrohouse  Franchise S.A.
2023-08-02;ID4jHmA;51.7347528;http://www.otodom.pl/pl/oferta/kup-tanio-mieszkanie-wyremontuj-i-mieszkaj-ID4jHmA;19.4873074;Kup tanio mieszkanie, wyremontuj i mieszkaj.;Chojny-Dąbrowa;5149;295000;3;57.29;Górna;N;ul. Podgórna, Chojny, Górna, Łódź, łódzkie;Metrohouse  Franchise S.A.
2023-08-02;ID4ecwS;51.74057635;http://www.otodom.pl/pl/oferta/2-pokoje-balkon-gorna-rynek-1-pietro-ID4ecwS;19.461207152332236;2 pokoje, Balkon, Górna, Rynek, 1 piętro;Górna-Rynek;5558;220000;2;39.58;Łódź-Górna;N;Górniak, Górna, Łódź, łódzkie;WELLHOME NIERUCHOMOŚCI
2023-08-02;ID4jGN1;51.7491994;http://www.otodom.pl/pl/oferta/mieszkanie-w-loftach-scheiblera-lodz-ksiezy-mlyn-ID4jGN1;19.4635267;Mieszkanie w Loftach Scheiblera. Łódż Księży Młyn;Stary Widzew;9214;771700;4;83.75;Łódź-Śródmieście;N;Ks. Biskupa Wincentego Tymienieckiego, Księży Młyn, Widzew, Łódź, łódzkie;JUST ELITE
2023-08-02;ID4jGxI;51.8001727;http://www.otodom.pl/pl/oferta/55-5m2-2p-k-2pietro-gandhiego-do-remontu-ID4jGxI;19.4861551;55,5m2, 2p+k, 2piętro, Gandhiego, do remontu;Julianów-Marysin-Rogi;5766;320000;2;55.5;Łódź-Bałuty;N;Marysin, Bałuty, Łódź, łódzkie;AFKPOL Biuro Obrotu Nieruchomościami
2023-08-02;ID4e2d3;51.8415053;http://www.otodom.pl/pl/oferta/jaskolcza-deluxe-apartament-nr-4-trzypoziomowy-ID4e2d3;19.4601172;JASKÓŁCZA DELUXE Apartament nr 4 trzypoziomowy !!!;Łagiewniki;8301;1010000;6;121.67;Łódź-Bałuty;D;ul. Jaskółcza, Łagiewniki, Bałuty, Łódź, łódzkie;Brzeski Holding S.A.
2023-08-02;ID4jFls;51.7469194;http://www.otodom.pl/pl/oferta/dwie-kondygnacje-taras-73-mkw-i-zamkniete-osiedle-ID4jFls;19.4842763;Dwie kondygnacje, taras 73 mkw i zamknięte osiedle;Górniak;7281;899000;7;123.47;Łódź-Górna;N;ul. Stanisława Przybyszewskiego, Górniak, Górna, Łódź, łódzkie;Metrohouse  Franchise S.A.
2023-08-02;ID4jFcF;;http://www.otodom.pl/pl/oferta/mieszkanie-3-pokoje-70m2-na-dolach-ID4jFcF;;Mieszkanie 3 pokoje 70m2 na Dołach;;6717;469500;3;69.9;;N;Marysin Doły, Bałuty, Łódź, łódzkie;55 Nieruchomości
2023-08-02;ID4jETo;51.7406031;http://www.otodom.pl/pl/oferta/mieszkanie-gotowe-do-zamieszkania-badz-wynajmu-ID4jETo;19.5684454;Mieszkanie gotowe do zamieszkania bądź wynajmu.;Osiedle Słowiańskie;6995;440000;3;62.9;Łódź-Widzew;N;ul. Zakładowa, Olechów, Widzew, Łódź, łódzkie;Metrohouse  Franchise S.A.
