date;link;name;where;price;perm;rooms;sqm;who;latitude;longitude;neighbourhood;suburb;postcode;id;type
2023-08-08;http://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-40m2-balkon-ID4jK3A;1-pokojowe mieszkanie 40m2 + balkon;ul. Przyokopowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;1;40.02;Asbud Group;52.2299293;20.980716;Czyste;Wola;01-208;ID4jK3A;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-50m2-loggia-bezposrednio-ID4jK3C;2-pokojowe mieszkanie 50m2 + loggia Bezpośrednio;ul. Przyokopowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;2;50.49;Asbud Group;52.2269684;20.9876723;Mirów;Wola;00-811;ID4jK3C;D
2023-08-08;http://www.otodom.pl/pl/oferta/1-pokojowy-apartament-31m2-bez-posrednikow-ID4jHL5;1-pokojowy apartament 31m2 Bez Pośredników;ul. Towarowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;1;31.74;Asbud Group;52.2299293;20.980716;Czyste;Wola;01-208;ID4jHL5;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-59m2-loggia-bez-prowizji-ID4jK3v;3-pokojowe mieszkanie 59m2 + loggia Bez Prowizji;ul. Przyokopowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;3;59.18;Asbud Group;52.2269684;20.9876723;Mirów;Wola;00-811;ID4jK3v;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowy-apartament-79m2-loggia-ID4jHL3;3-pokojowy apartament 79m2 + loggia;ul. Towarowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;3;79.52;Asbud Group;52.2269684;20.9876723;Mirów;Wola;00-811;ID4jHL3;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-59m2-loggia-bez-prowizji-ID4jK3u;3-pokojowe mieszkanie 59m2 + loggia Bez Prowizji;ul. Przyokopowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;3;59.58;Asbud Group;52.2299293;20.980716;Czyste;Wola;01-208;ID4jK3u;D
2023-08-08;http://www.otodom.pl/pl/oferta/1-pokojowy-apartament-32m2-bez-prowizji-ID4jHL1;1-pokojowy apartament 32m2 Bez Prowizji;ul. Towarowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;1;32.04;Asbud Group;52.2269684;20.9876723;Mirów;Wola;00-811;ID4jHL1;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-50m2-loggia-bezposrednio-ID4jK3t;2-pokojowe mieszkanie 50m2 + loggia Bezpośrednio;ul. Przyokopowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;2;50.49;Asbud Group;52.2299293;20.980716;Czyste;Wola;01-208;ID4jK3t;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowy-apartament-81m2-loggia-ID4jHL2;3-pokojowy apartament 81m2 + loggia;ul. Towarowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;3;81.21;Asbud Group;52.2269684;20.9876723;Mirów;Wola;00-811;ID4jHL2;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-48m2-loggia-ID4jK3r;2-pokojowe mieszkanie 48m2 + loggia;ul. Przyokopowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;2;48.51;Asbud Group;52.2299293;20.980716;Czyste;Wola;01-208;ID4jK3r;D
2023-08-08;http://www.otodom.pl/pl/oferta/1-pokojowy-apartament-31m2-bez-posrednikow-ID4jHKY;1-pokojowy apartament 31m2 Bez Pośredników;ul. Towarowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;1;31.97;Asbud Group;52.2269684;20.9876723;Mirów;Wola;00-811;ID4jHKY;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-46m2-loggia-ID4jK3p;2-pokojowe mieszkanie 46m2 + loggia;ul. Przyokopowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;2;46.46;Asbud Group;52.2299293;20.980716;Czyste;Wola;01-208;ID4jK3p;D
2023-08-08;http://www.otodom.pl/pl/oferta/1-pokojowy-apartament-31m2-loggia-ID4jHKU;1-pokojowy apartament 31m2 + loggia;ul. Towarowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;1;31.97;Asbud Group;52.2269684;20.9876723;Mirów;Wola;00-811;ID4jHKU;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-41m2-loggia-bezposrednio-ID4jK3s;2-pokojowe mieszkanie 41m2 + loggia Bezpośrednio;ul. Przyokopowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;2;41.79;Asbud Group;52.2299293;20.980716;Czyste;Wola;01-208;ID4jK3s;D
2023-08-08;http://www.otodom.pl/pl/oferta/1-pokojowy-apartament-35m2-bez-prowizji-ID4jHKV;1-pokojowy apartament 35m2 Bez Prowizji;ul. Towarowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;1;35.22;Asbud Group;52.2269684;20.9876723;Mirów;Wola;00-811;ID4jHKV;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-52m2-loggia-bez-prowizji-ID4jK3m;2-pokojowe mieszkanie 52m2 + loggia Bez Prowizji;ul. Przyokopowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;2;52.61;Asbud Group;52.2299293;20.980716;Czyste;Wola;01-208;ID4jK3m;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowy-apartament-85m2-bezposrednio-ID4jHKX;3-pokojowy apartament 85m2 Bezpośrednio;ul. Towarowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;3;85.11;Asbud Group;52.2269684;20.9876723;Mirów;Wola;00-811;ID4jHKX;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowy-apartament-81m2-loggia-bez-prowizji-ID4jHKW;3-pokojowy apartament 81m2 + loggia Bez Prowizji;ul. Towarowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;3;81.22;Asbud Group;52.2299293;20.980716;Czyste;Wola;01-208;ID4jHKW;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-61m2-loggia-ID4jK3o;3-pokojowe mieszkanie 61m2 + loggia;ul. Przyokopowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;3;61.9;Asbud Group;52.2269684;20.9876723;Mirów;Wola;00-811;ID4jK3o;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowy-apartament-79m2-loggia-bez-prowizji-ID4jHKS;3-pokojowy apartament 79m2 + loggia Bez Prowizji;ul. Towarowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;3;79.52;Asbud Group;52.2299293;20.980716;Czyste;Wola;01-208;ID4jHKS;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-54m2-loggia-bez-prowizji-ID4jK3n;3-pokojowe mieszkanie 54m2 + loggia Bez Prowizji;ul. Przyokopowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;3;54.94;Asbud Group;52.2269684;20.9876723;Mirów;Wola;00-811;ID4jK3n;D
2023-08-08;http://www.otodom.pl/pl/oferta/1-pokojowy-apartament-32m2-bez-posrednikow-ID4jHKT;1-pokojowy apartament 32m2 Bez Pośredników;ul. Towarowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;1;32.06;Asbud Group;52.2299293;20.980716;Czyste;Wola;01-208;ID4jHKT;D
2023-08-08;http://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-73m2-loggia-ID4jK3k;4-pokojowe mieszkanie 73m2 + loggia;ul. Przyokopowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;4;73.79;Asbud Group;52.2269684;20.9876723;Mirów;Wola;00-811;ID4jK3k;D
2023-08-08;http://www.otodom.pl/pl/oferta/1-pokojowy-apartament-31m2-bez-posrednikow-ID4jHKP;1-pokojowy apartament 31m2 Bez Pośredników;ul. Towarowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;1;31.74;Asbud Group;52.2269684;20.9876723;Mirów;Wola;00-811;ID4jHKP;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-59m2-loggia-bez-prowizji-ID4jK3l;3-pokojowe mieszkanie 59m2 + loggia Bez Prowizji;ul. Przyokopowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;3;59.58;Asbud Group;52.2299293;20.980716;Czyste;Wola;01-208;ID4jK3l;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowy-apartament-83m2-bez-prowizji-ID4jHKN;3-pokojowy apartament 83m2 Bez Prowizji;ul. Towarowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;3;83.74;Asbud Group;52.2269684;20.9876723;Mirów;Wola;00-811;ID4jHKN;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-50m2-loggia-bez-prowizji-ID4jK3f;2-pokojowe mieszkanie 50m2 + loggia Bez Prowizji;ul. Przyokopowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;2;50.49;Asbud Group;52.2299293;20.980716;Czyste;Wola;01-208;ID4jK3f;D
2023-08-08;http://www.otodom.pl/pl/oferta/4-pokojowy-apartament-116m2-bez-prowizji-ID4jHKK;4-pokojowy apartament 116m2 Bez Prowizji;ul. Towarowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;4;116.7;Asbud Group;52.2269684;20.9876723;Mirów;Wola;00-811;ID4jHKK;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-54m2-loggia-ID4jK3c;3-pokojowe mieszkanie 54m2 + loggia;ul. Przyokopowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;3;54.94;Asbud Group;52.2299293;20.980716;Czyste;Wola;01-208;ID4jK3c;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowy-apartament-86m2-bez-posrednikow-ID4jHKM;3-pokojowy apartament 86m2 Bez Pośredników;ul. Towarowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;3;86.02;Asbud Group;52.2299293;20.980716;Czyste;Wola;01-208;ID4jHKM;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-58m2-loggia-bezposrednio-ID4jK3d;3-pokojowe mieszkanie 58m2 + loggia Bezpośrednio;ul. Przyokopowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;3;58.18;Asbud Group;52.2269684;20.9876723;Mirów;Wola;00-811;ID4jK3d;D
2023-08-08;http://www.otodom.pl/pl/oferta/1-pokojowy-apartament-31m2-bez-prowizji-ID4jHKG;1-pokojowy apartament 31m2 Bez Prowizji;ul. Towarowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;1;31.74;Asbud Group;52.2299293;20.980716;Czyste;Wola;01-208;ID4jHKG;D
2023-08-08;http://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-33m2-balkon-bezposrednio-ID4jK3e;1-pokojowe mieszkanie 33m2 + balkon Bezpośrednio;ul. Przyokopowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;1;33.56;Asbud Group;52.2269684;20.9876723;Mirów;Wola;00-811;ID4jK3e;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowy-apartament-79m2-loggia-bez-prowizji-ID4jHKH;3-pokojowy apartament 79m2 + loggia Bez Prowizji;ul. Towarowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;3;79.52;Asbud Group;52.2269684;20.9876723;Mirów;Wola;00-811;ID4jHKH;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-61m2-loggia-bezposrednio-ID4jK3b;3-pokojowe mieszkanie 61m2 + loggia Bezpośrednio;ul. Przyokopowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;3;61.69;Asbud Group;52.2299293;20.980716;Czyste;Wola;01-208;ID4jK3b;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowy-apartament-79m2-loggia-ID4jHKI;3-pokojowy apartament 79m2 + loggia;ul. Towarowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;3;79.52;Asbud Group;52.2269684;20.9876723;Mirów;Wola;00-811;ID4jHKI;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowy-apartament-81m2-loggia-ID4jHKF;3-pokojowy apartament 81m2 + loggia;ul. Towarowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;3;81.22;Asbud Group;52.2299293;20.980716;Czyste;Wola;01-208;ID4jHKF;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-52m2-loggia-bez-prowizji-ID4jK38;2-pokojowe mieszkanie 52m2 + loggia Bez Prowizji;ul. Przyokopowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;2;52.61;Asbud Group;52.2269684;20.9876723;Mirów;Wola;00-811;ID4jK38;D
2023-08-08;http://www.otodom.pl/pl/oferta/1-pokojowy-apartament-31m2-bez-prowizji-ID4jHKD;1-pokojowy apartament 31m2 Bez Prowizji;ul. Towarowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;1;31.74;Asbud Group;52.2299293;20.980716;Czyste;Wola;01-208;ID4jHKD;D
2023-08-08;http://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-40m2-balkon-ID4jK36;1-pokojowe mieszkanie 40m2 + balkon;ul. Przyokopowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;1;40.02;Asbud Group;52.2269684;20.9876723;Mirów;Wola;00-811;ID4jK36;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowy-apartament-79m2-loggia-bezposrednio-ID4jHKE;3-pokojowy apartament 79m2 + loggia Bezpośrednio;ul. Towarowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;3;79.52;Asbud Group;52.2299293;20.980716;Czyste;Wola;01-208;ID4jHKE;D
2023-08-08;http://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-40m2-balkon-ID4jK37;1-pokojowe mieszkanie 40m2 + balkon;ul. Przyokopowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;1;40.02;Asbud Group;52.2269684;20.9876723;Mirów;Wola;00-811;ID4jK37;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-43m2-loggia-bezposrednio-ID4jK34;2-pokojowe mieszkanie 43m2 + loggia Bezpośrednio;ul. Przyokopowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;2;43.87;Asbud Group;52.2299293;20.980716;Czyste;Wola;01-208;ID4jK34;D
2023-08-08;http://www.otodom.pl/pl/oferta/1-pokojowy-apartament-35m2-bez-prowizji-ID4jHKz;1-pokojowy apartament 35m2 Bez Prowizji;ul. Towarowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;1;35.23;Asbud Group;52.2269684;20.9876723;Mirów;Wola;00-811;ID4jHKz;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-61m2-loggia-ID4jK30;3-pokojowe mieszkanie 61m2 + loggia;ul. Przyokopowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;3;61.9;Asbud Group;52.2269684;20.9876723;Mirów;Wola;00-811;ID4jK30;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowy-apartament-76m2-taras-bez-posrednikow-ID4jHKu;3-pokojowy apartament 76m2 + taras Bez Pośredników;ul. Towarowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;3;76.49;Asbud Group;52.2299293;20.980716;Czyste;Wola;01-208;ID4jHKu;D
2023-08-08;http://www.otodom.pl/pl/oferta/1-pokojowy-apartament-35m2-bezposrednio-ID4jHKw;1-pokojowy apartament 35m2 Bezpośrednio;ul. Towarowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;1;35.87;Asbud Group;52.2269684;20.9876723;Mirów;Wola;00-811;ID4jHKw;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-58m2-loggia-bezposrednio-ID4jK2W;3-pokojowe mieszkanie 58m2 + loggia Bezpośrednio;ul. Przyokopowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;3;58.18;Asbud Group;52.2299293;20.980716;Czyste;Wola;01-208;ID4jK2W;D
2023-08-08;http://www.otodom.pl/pl/oferta/1-pokojowy-apartament-31m2-bez-prowizji-ID4jHKr;1-pokojowy apartament 31m2 Bez Prowizji;ul. Towarowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;1;31.74;Asbud Group;52.2269684;20.9876723;Mirów;Wola;00-811;ID4jHKr;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-52m2-loggia-bez-prowizji-ID4jK2V;2-pokojowe mieszkanie 52m2 + loggia Bez Prowizji;ul. Przyokopowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;2;52.61;Asbud Group;52.2299293;20.980716;Czyste;Wola;01-208;ID4jK2V;D
2023-08-08;http://www.otodom.pl/pl/oferta/1-pokojowy-apartament-33m2-taras-bez-posrednikow-ID4jHKs;1-pokojowy apartament 33m2 + taras Bez Pośredników;ul. Towarowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;1;33.56;Asbud Group;52.2269684;20.9876723;Mirów;Wola;00-811;ID4jHKs;D
2023-08-08;http://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-46m2-loggia-bezposrednio-ID4jK2Y;1-pokojowe mieszkanie 46m2 + loggia Bezpośrednio;ul. Przyokopowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;1;46.23;Asbud Group;52.2299293;20.980716;Czyste;Wola;01-208;ID4jK2Y;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowy-apartament-79m2-loggia-bez-prowizji-ID4jHKn;3-pokojowy apartament 79m2 + loggia Bez Prowizji;ul. Towarowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;3;79.52;Asbud Group;52.2269684;20.9876723;Mirów;Wola;00-811;ID4jHKn;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-43m2-loggia-ID4jK2U;2-pokojowe mieszkanie 43m2 + loggia;ul. Przyokopowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;2;43.79;Asbud Group;52.2299293;20.980716;Czyste;Wola;01-208;ID4jK2U;D
2023-08-08;http://www.otodom.pl/pl/oferta/1-pokojowy-apartament-36m2-loggia-bezposrednio-ID4jHKq;1-pokojowy apartament 36m2 + loggia Bezpośrednio;ul. Towarowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;1;36.56;Asbud Group;52.2269684;20.9876723;Mirów;Wola;00-811;ID4jHKq;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-58m2-loggia-bezposrednio-ID4jK2T;3-pokojowe mieszkanie 58m2 + loggia Bezpośrednio;ul. Przyokopowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;3;58.18;Asbud Group;52.2299293;20.980716;Czyste;Wola;01-208;ID4jK2T;D
2023-08-08;http://www.otodom.pl/pl/oferta/4-pokojowy-apartament-112m2-bez-prowizji-ID4jHKj;4-pokojowy apartament 112m2 Bez Prowizji;ul. Towarowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;4;112.71;Asbud Group;52.2269684;20.9876723;Mirów;Wola;00-811;ID4jHKj;D
2023-08-08;http://www.otodom.pl/pl/oferta/4-pokojowy-apartament-106m2-bez-posrednikow-ID4jHKh;4-pokojowy apartament 106m2 Bez Pośredników;ul. Towarowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;4;106.16;Asbud Group;52.2299293;20.980716;Czyste;Wola;01-208;ID4jHKh;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-48m2-loggia-ID4jK2S;2-pokojowe mieszkanie 48m2 + loggia;ul. Przyokopowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;2;48.51;Asbud Group;52.2299293;20.980716;Czyste;Wola;01-208;ID4jK2S;D
2023-08-08;http://www.otodom.pl/pl/oferta/1-pokojowy-apartament-36m2-bezposrednio-ID4jHKf;1-pokojowy apartament 36m2 Bezpośrednio;ul. Towarowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;1;36.06;Asbud Group;52.2269684;20.9876723;Mirów;Wola;00-811;ID4jHKf;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-50m2-loggia-bezposrednio-ID4jK2R;2-pokojowe mieszkanie 50m2 + loggia Bezpośrednio;ul. Przyokopowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;2;50.49;Asbud Group;52.2299293;20.980716;Czyste;Wola;01-208;ID4jK2R;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowy-apartament-79m2-bez-posrednikow-ID4jHKd;3-pokojowy apartament 79m2 Bez Pośredników;ul. Towarowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;3;79.58;Asbud Group;52.2269684;20.9876723;Mirów;Wola;00-811;ID4jHKd;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-50m2-loggia-bezposrednio-ID4jK2O;2-pokojowe mieszkanie 50m2 + loggia Bezpośrednio;ul. Przyokopowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;2;50.49;Asbud Group;52.2299293;20.980716;Czyste;Wola;01-208;ID4jK2O;D
2023-08-08;http://www.otodom.pl/pl/oferta/1-pokojowy-apartament-32m2-bez-prowizji-ID4jHKc;1-pokojowy apartament 32m2 Bez Prowizji;ul. Towarowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;1;32.12;Asbud Group;52.2299293;20.980716;Czyste;Wola;01-208;ID4jHKc;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-54m2-loggia-bez-prowizji-ID4jK2P;3-pokojowe mieszkanie 54m2 + loggia Bez Prowizji;ul. Przyokopowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;3;54.94;Asbud Group;52.2269684;20.9876723;Mirów;Wola;00-811;ID4jK2P;D
2023-08-08;http://www.otodom.pl/pl/oferta/1-pokojowy-apartament-31m2-bez-posrednikow-ID4jHKb;1-pokojowy apartament 31m2 Bez Pośredników;ul. Towarowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;1;31.73;Asbud Group;52.2299293;20.980716;Czyste;Wola;01-208;ID4jHKb;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-54m2-loggia-ID4jK2K;3-pokojowe mieszkanie 54m2 + loggia;ul. Przyokopowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;3;54.94;Asbud Group;52.2269684;20.9876723;Mirów;Wola;00-811;ID4jK2K;D
2023-08-08;http://www.otodom.pl/pl/oferta/1-pokojowy-apartament-36m2-bez-posrednikow-ID4jHKa;1-pokojowy apartament 36m2 Bez Pośredników;ul. Towarowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;1;36.7;Asbud Group;52.2299293;20.980716;Czyste;Wola;01-208;ID4jHKa;D
2023-08-08;http://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-46m2-loggia-bezposrednio-ID4jK2H;1-pokojowe mieszkanie 46m2 + loggia Bezpośrednio;ul. Przyokopowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;1;46.23;Asbud Group;52.2269684;20.9876723;Mirów;Wola;00-811;ID4jK2H;D
2023-08-08;http://www.otodom.pl/pl/oferta/1-pokojowy-apartament-36m2-bez-posrednikow-ID4jHK7;1-pokojowy apartament 36m2 Bez Pośredników;ul. Towarowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;1;36.71;Asbud Group;52.2299293;20.980716;Czyste;Wola;01-208;ID4jHK7;D
2023-08-08;http://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-46m2-loggia-bezposrednio-ID4jK2F;1-pokojowe mieszkanie 46m2 + loggia Bezpośrednio;ul. Przyokopowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;1;46.23;Asbud Group;52.2269684;20.9876723;Mirów;Wola;00-811;ID4jK2F;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-48m2-loggia-bezposrednio-ID4jK2B;2-pokojowe mieszkanie 48m2 + loggia Bezpośrednio;ul. Przyokopowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;2;48.51;Asbud Group;52.2299293;20.980716;Czyste;Wola;01-208;ID4jK2B;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowy-apartament-85m2-bez-prowizji-ID4jHK9;3-pokojowy apartament 85m2 Bez Prowizji;ul. Towarowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;3;85.14;Asbud Group;52.2269684;20.9876723;Mirów;Wola;00-811;ID4jHK9;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-43m2-loggia-bezposrednio-ID4jK2D;2-pokojowe mieszkanie 43m2 + loggia Bezpośrednio;ul. Przyokopowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;2;43.87;Asbud Group;52.2299293;20.980716;Czyste;Wola;01-208;ID4jK2D;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowy-apartament-79m2-bez-prowizji-ID4jHK4;3-pokojowy apartament 79m2 Bez Prowizji;ul. Towarowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;3;79.58;Asbud Group;52.2299293;20.980716;Czyste;Wola;01-208;ID4jHK4;D
2023-08-08;http://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-73m2-loggia-ID4jK2y;4-pokojowe mieszkanie 73m2 + loggia;ul. Przyokopowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;4;73.81;Asbud Group;52.2269684;20.9876723;Mirów;Wola;00-811;ID4jK2y;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-59m2-loggia-bez-prowizji-ID4jK2z;3-pokojowe mieszkanie 59m2 + loggia Bez Prowizji;ul. Przyokopowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;3;59.18;Asbud Group;52.2299293;20.980716;Czyste;Wola;01-208;ID4jK2z;D
2023-08-08;http://www.otodom.pl/pl/oferta/1-pokojowy-apartament-35m2-loggia-bez-prowizji-ID4jHK3;1-pokojowy apartament 35m2 + loggia Bez Prowizji;ul. Towarowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;1;35.22;Asbud Group;52.2269684;20.9876723;Mirów;Wola;00-811;ID4jHK3;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-48m2-loggia-ID4jK2x;2-pokojowe mieszkanie 48m2 + loggia;ul. Przyokopowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;2;48.51;Asbud Group;52.2269684;20.9876723;Mirów;Wola;00-811;ID4jK2x;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowy-apartament-79m2-loggia-ID4jHK5;3-pokojowy apartament 79m2 + loggia;ul. Towarowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;3;79.52;Asbud Group;52.2299293;20.980716;Czyste;Wola;01-208;ID4jHK5;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-59m2-loggia-bez-prowizji-ID4jK2v;3-pokojowe mieszkanie 59m2 + loggia Bez Prowizji;ul. Przyokopowa, Czyste, Wola, Warszawa, mazowieckie;-1;-1;3;59.18;Asbud Group;52.2269684;20.9876723;Mirów;Wola;00-811;ID4jK2v;D
